date,gender,height,weight,rating,review_text
24.05.12.,,,,5,검수도 잘 되어있네요
24.05.12.,남성,176cm,74kg,4,가성비 좋습니다. 핸들쪽은 아주약간 틀어진거 같긴해요. 그래도 모든면에서 가성비 갑이네요!!
24.05.11.,,,,5,잘나가고 좋아요  .
24.05.10.,남성,138cm,30kg,5,"초3학년  아이한테는 아직 좀 크네요 익숙해지면
 곧 잘 타겠어요 색상 이쁘구요 휠이나 부속 구석구석
고급스럽네요"
24.05.10.,여성,150cm,43kg,5,"5학년 딸아이가 타기에 적당하고 운전하기에도 무리가 없습니다.
성인이 타기에도 안정적이어서 어른, 아이가 타기에 모두 좋은 것 같습니다."
24.05.10.,여성,155cm,56kg,5,"자전거 넘 좋아요 자전거 배우고 있는데 동생도 자전거 
구입한다고 해서 소개해줬어요"
24.05.10.,남성,175cm,70kg,5,너무좋아요 잘탈께요~^^
24.05.08.,,172cm,,5,초등 아이 어린이날 선물로 주문했는데 같이 타도 될꺼 같네요 ^^
24.05.07.,여성,,,4,처음 탔을때 잘 나가고 성인여성이 탔을때 안정적이에요!
24.05.07.,,160cm,47kg,5,원하는 날짜 전까지 안전하게 받음
24.05.07.,,160cm,47kg,5,원하는 날짜 전까지 안전하게 받음
24.05.06.,남성,172cm,85kg,3,"배송은 잘 받았습니다. 택배특성상 잔기스는 이해되지만 프레임 도장이 아예 파여있는건 좀..그렇네요.. 완제품 받았지만 뒷 브레이크 캐이블이 풀려있었고 변속기가 제대로 셋팅되어있지 않네요.
 결국 근처 자전거점에 가서 셋팅 다시 봐야겠어요"
24.05.06.,,,,5,"디자인이나 상품은 좋아요. 단 생각보다 손잡이와 안장사이 길이가 조금 긴것 같아요. (타사 동급 접이식 자전거 비교했을때 길이 차이가 남)
그래도 전반적으로 만족합니다."
24.05.06.,남성,177cm,73kg,4,"화이트 1대, 다크 그린 1대 총 2대 구매했습니다. 트렁크에 싣고 다니다가 좋은곳에 내려  슬슬 자전거 타고 다녀오려고 합니다. 디자인 예쁘고 거추장스럽지 않으면서 가성비 갑 자전거네요 ^^"
24.05.06.,남성,177cm,73kg,4,아직 장거리 타보지 않았지만 가성비 좋은 자전거 인것 같아요. 10만원 더 비싸더라도 8단이고 유압디스크브레이크 적용된 P8HD로 할 걸 하는 생각도 듭니다. 좀 더 타보고 진지하게 고민...
24.05.06.,,,,3,"배송은 조금늦게옴
고장없이 잘타길 바라네요"
24.05.06.,,,,4,휴대하기좋고 가성비 최고입니다
24.05.05.,,,,5,"흰색이 이번에 산 D7인데 무난하게 좋아요ㅎㅎ
여자나 아이들 타기에 크기나 사용감이 좋습니다. 일상에서 타기 딱 괜찮습니다."
24.05.05.,여성,145cm,,5,"12살 145cm 아이 어린이날 선물로 받고
아주 잘 타고 있답니다"
24.05.04.,,,,5,"아직 시승전이나 외관은 만족스러워요
고맙습니다!!"
24.05.01.,,,,5,동네마실용이라 디자인보고 골랐는데 기스없이 잘 왔어요 이뽀요~~
24.04.30.,,,,5,완제품 비용 들인만큼 세팅 잘돼서 왔습니다. 몇 번 타보니깐 더 상위의 옵션이 탐나내요.
24.04.30.,남성,172cm,69kg,1,그냥 쓸만해요  열심히 운동하실분은 제대로 된걸 사시길 추천합니다.
24.04.28.,,,,5,"동네 마실용으로 구입했는데 로드랑은 또다는 재미가 있네요. 와이프랑 같이 동네구경이나 해야겠어요.
덩치가 있다보니 자전거가 작아보이긴 하네요.
잠깐타보니 핸들이 슬슬 내려가는거 같은데 좀더 지켜봐야겠어요.
배송은 구매후 하루만에 왔어요"
24.04.28.,,,,5,"정말 맘에 듭니다
승차감도 좋고 이뻐요"
24.04.28.,,,,5,정말 잘산것 같아요 맘에 듭니다
24.04.27.,남성,125cm,26kg,4,잘 배송받았습니다. 초코브라운컬러 실물이 사진보다 좋네요. 차분한 톤이어서 맘에듭니다. 옵션도 잘 적용되었습니다.
24.04.26.,,,,5,특별히 문제없고 만족스러워요
24.04.25.,여성,137cm,27kg,5,"초등학교 3학년 딸아이가 탈 자전거로 구매했습니다.
가격도 착하고 외관도 이쁘네요
반제품으로 구매했는데도 큰 손볼것 없이 바로 주행이 가능했네요. 딸아이가 맘에 들어해서 잘 구매했다 생각됩니다."
24.04.25.,,,,3,"초등학교 3학년 여자아이.
좀 크지만 잘 타네요~

다만, 배송은 꼼꼼히 되어 있는데... 제작 과정에 문제 인지 큰 기스들이 몇군데 있습니다ㅠㅠ
그리고, 조립으로 받았는데... 대충 하셨는지; 핸들 브레이크 좌우도 안맞고... 기어 변속도 제대로 안되서;; 인터넷 찾아 보며 다시 조절 했네요;;;

조립비가 좀 아깝다 생각드네요ㅠㅠ"
24.04.25.,남성,177cm,82kg,5,"아이와 함께 타려고 구입
키 150신장 아이에게 잘 맞고 주행성능 괜찮음"
24.04.22.,,170cm,80kg,5,"초등 어린이 2명과 어른 1명이 사용하려고 구매했습니다. 처음에는 생각보다 큰사이즈에 살짝 놀라기도 했지만 자전거도 예쁘고 초보자용으로 가성비 최고인듯합니다.  보내주신 사은품도 잘 받았습니다. 스트랩같이 생긴건 어디에 쓰는지 몰라서 보관해두었습니다. 사용 방법에 대해 안내해주시거나 사이트에 적어주시면 활용하는데 도움이 될것 같습니다.
아이들과 남편 주말 라이딩했는데 너무 재미있었어요. 제것도 한대 더 사야겠어요."
24.04.22.,,170cm,80kg,5,"초등 어린이 2명과 어른 1명이 사용하려고 구매했습니다. 처음에는 생각보다 큰사이즈에 살짝 놀라기도 했지만 자전거도 예쁘고 초보자용으로 가성비 최고인듯합니다.  보내주신 사은품도 잘 받았습니다. 스트랩같이 생긴건 어디에 쓰는지 몰라서 보관해두었습니다. 사용 방법에 대해 안내해주시거나 사이트에 적어주시면 활용하는데 도움이 될것 같습니다.
아이들과 남편 주말 라이딩했는데 너무 재미있었어요. 제것도 한대 더 사야겠어요."
24.04.22.,,170cm,80kg,5,"초등 어린이 2명과 어른 1명이 사용하려고 구매했습니다. 처음에는 생각보다 큰사이즈에 살짝 놀라기도 했지만 자전거도 예쁘고 초보자용으로 가성비 최고인듯합니다.  보내주신 사은품도 잘 받았습니다. 스트랩같이 생긴건 어디에 쓰는지 몰라서 보관해두었습니다. 사용 방법에 대해 안내해주시거나 사이트에 적어주시면 활용하는데 도움이 될것 같습니다.
아이들과 남편 주말 라이딩했는데 너무 재미있었어요. 제것도 한대 더 사야겠어요."
24.04.22.,남성,180cm,77kg,5,"집근처에서 아이랑 타는데 좋아요.
부드럽게 잘나가고 색상도 좋네요"
24.04.22.,남성,156cm,37kg,5,바로사용하기 편합니다 초등학생 5학년 자녀가 타기도 좋아요
24.04.22.,남성,160cm,50kg,5,중학생 아들 사줬는데 시승결과 아주 만족스럽습니다.
24.04.22.,남성,,,5,잘타고 다닙니다 ㅋ
24.04.22.,,,,5,어머니 선물로 드렸는데 아주 만족하시네요.
24.04.20.,남성,177cm,75kg,5,"아주 만족합니다.
티티카카 너무 좋아요~"
24.04.19.,,160cm,57kg,5,"선택안함
아이 생일선물로 사줬어요
아직 타러 나가보진 않았지만 맘에들어하네요"
24.04.18.,,,,4,접는게 미숙하여 그냥 안 접고 사용 중입니다 ㅋㅋ 손잡이 끝 고무 부분이 찢어져 왔더라구요 교환 귀찮아서 그냥 사용합니다! 잘 타고 있습니다
24.04.18.,남성,178cm,70kg,4,예뻐요 아이가 좋아 한넹요
24.04.17.,,,,5,"티티카카 가성비 모델 스트림 라인을 구매해 봤는데요.
아이용으로 구매 한것이라서 무리없이 잘 이용할듯 합니다. 

빠른 배송 감사드립니다."
24.04.17.,,,,5,중형 세단에도 접어서 싣을수 있어서 좋아요
24.04.17.,남성,175cm,84kg,5,강추입니다 많이들사세요
24.04.17.,남성,175cm,88kg,5,사스가 최고데스 스고이
24.04.16.,,,,5,기본 안장이 엉덩이가 너무 아픈 거 빼곤 너무 만족합니다!
24.04.16.,,,,5,너무 이쁘고 잘나가요 최고
24.04.15.,,164cm,48kg,5,초등학생 자녀선물용으로 주문했어요 잘타고있습니다
24.04.15.,여성,167cm,58kg,5,좋아요 깔끔하고 초보자가 타기에 좋은 거 같아요
24.04.14.,여성,145cm,32kg,5,딸아이 주려고 구매했습니다. 딱 좋은 사이즈에 어른인 제가 타도 좋네요.
24.04.14.,남성,170cm,64kg,4,일단 다른데는 다 좋습니다 배송도 괜찮고 근데 처음 왔을 때 브레이크를 잡지 않아도 브레이크패드랑 바퀴랑닿아서 샵가서 한번 고쳤네용 그리고 브레이크 생각보다 잘 안먹힙니다. 근데 예쁘고 가볍게 타기 좋아요 저는 등하교용으로 타고 다닙니다
24.04.14.,남성,177cm,78kg,5,미니벨로 입문했는데 동네바리로 타고 다니기 너무 좋습니디ㅎㅎ
24.04.14.,,,,5,자전거 잘나가고 오래탈 수 있을것 같아요 감사합니다.
24.04.13.,,,,1,한 달 만에 타이어 펑크났어요. 자전거 수리점에서 타이어 안에 튜브가 허술하게 처리되어있었다네요.
24.04.13.,남성,170cm,64kg,4,"첫자전거라좋아요.  부인하고 커플로~^^
잘 탈께요~^^"
24.04.13.,,,,4,"첫자전거라좋아요.  남편하고 커플로~^^
잘 탈께요~^^"
24.04.13.,,,,5,깔끔해요 잘산 것 같아요
24.04.12.,남성,181cm,76kg,5,너무 이쁘고 이상없어요~와이프랑 타기 너무 좋아요
24.04.12.,,,,5,어머니 선물로 사드렸는데 아주 마음에 들어하시더라구요
24.04.11.,,,,5,"자전거 너무 괜찮네요~ 생각보다 가벼워서 차에 싣기도 좋고, 접는것도 생각보다 간편하게 잘 접혀요~ 덕분에 주말마다 아이와 함께 잘 타고 있습니다~추천해요~~"
24.04.11.,여성,167cm,59kg,5,"포장상태 좋고, 제품 외관도 괜찮네요.
다만, 타이어 공기주입시 결함이 좀 있었지만, 개인 수리 후, 수리비 청구해서 잘 해결됬네요.
감사합니다."
24.04.11.,여성,143cm,38kg,5,전체적으로 자전거 밸런스는 좋습니다. 안장을 바꾸어야될것 같아요 아이가 많이 불편해 하더라구요 그것말고는 전체적으로 괜찮습니다.
24.04.11.,,173cm,69kg,5,"스크래치 제품인데  티 가거의 안나요~~
맘에 들어여"
24.04.10.,남성,168cm,78kg,5,로드 타는데 접이식 자전거 한대 더 추가용으로 구매 했습니다 보관도 편하고 좋네요 색상도 맘에 듭니다
24.04.10.,,,,4,가볍게 타기 좋아요
24.04.09.,여성,164cm,51kg,5,"10여년 전에 구매했던 티티카카 미니벨로가 있는데, 하나 더 필요해서 이번에는 접이식으로 구매해서 트렁크에 실고 벚꽃 구경 다녀왔어요💛

무게는 좀 더 나가는 듯 한데 부피가 꽤 줄어들어 승용차에도 무리 없을 것 같아요.

색상은 무난한 화이트나 블랙으로 할까 하다가 봄봄한 무광 베이지 골랐는데 맘에 듭니당!"
24.04.09.,,,,3,처음부터 주행할때 브레이크 고무가 바퀴에 닿아요 자알못한테는 비싼편인데 조금은 실망했습니다
24.04.09.,,,,5,자전거 초보라 연습 중이예요. 사이즈는 딱입니다. 다만 안장이 너무 불편해서 커버 꼭 사야겠어요.
24.04.09.,,,,4,배송이 빠르고 좋아요
24.04.08.,,,,5,"접이식을 찾고 있었는데 자전거 동호회에 가입하신 분이 계셔서 추천 해 주셔서 바로 구입했어요 
아주 좋으네요 굿 추천 합니다"
24.04.08.,남성,173cm,75kg,4,"타이어가 펑크나서 오긴 했으나 
그후의 대응은 아주 만족스러웠습니다."
24.04.08.,,,,5,첫 자전거로 구매했어요 너무 귀엽고 좋아요 좀 더타볼게요
24.04.07.,,,,1,한 달 만에 타이어 펑크났어요. 자전거 수리점에서 타이어 안에 튜브가 허술하게 처리되어있었다네요.
24.04.07.,여성,158cm,49kg,5,"빠르고 안전하게 잘 보내주셨어요
감사합니다"
24.04.06.,,,,5,저렴하게 잘 구매한것 같아요. 잘나가고 배송빠릅니다~ 좀 타다가 더 좋은것으로도 구매생각중입니다
24.03.31.,남성,167cm,62kg,5,빠른 배송과 차체에 기스가 나지 않도록 꼼꼼한 포장이 마음에 들었어요. 잘 타겠습니다. 사업 번창하세요.
24.03.31.,,,,5,아주 이쁘고 마음에 쏙 들어요
24.03.30.,남성,172cm,69kg,5,"금요일 주문해서 토요일 12시 배송 받음, 자전거 하얀게 맘에 듭니다."
24.03.29.,,,,5,"딸아이가 색, 디자인이 너무 이쁘다고 좋아 합니다.
완제품 시운전 했는데 아직은 버거워 하는데 몇번 타면 능숙해 질것 같아요."
24.03.29.,,,,4,성인여성 사용으로 구매했는데 생각보다 크고 무거워요 아이들에게는 클것같고 성인남성도 사용가능할거같아요.
24.03.29.,여성,153cm,49kg,5,가격좋고 디자인 예쁘고 나들이 타기 딱 좋아요
24.03.28.,,,,3,"두대 구매했는데 흡집이나 기스는 여전하네요. 
그냥저냥 무난해서 막타는 용도로 괜찮습니다."
24.03.28.,,,,5,맘에 들고 잘 달려요.
24.03.27.,남성,174cm,85kg,5,배송이 빠르고 조립도 쉽고 승차감도 좋아요 운동엔 자전거가 최고입니다
24.03.27.,,,,3,예쁘고 무난하고 좋습니다. 중간중간 흡집이 아닌 패인 상처가 있네요ㅠ
24.03.26.,,,,5,"무게가볍고 좋네요
초1 딸타려고삿는데 핸들 안장 간격이 길어서
타기힘들어하네요 일단 제가타고 나중에태워야겠어요 참고하세요"
24.03.26.,,,,5,저렴하고 좋은 제품입니다.
24.03.25.,,,,5,편리하고 잘나갑니다. 추천해요
24.03.24.,,,,5,초5 여자아이인데 자전거 계속 알아보다가. 큰 바퀴자전거들은 작은 체구가 감당을 잘 못하길래 미니벨로로 알아봤어요. 성인들도 타는 자전거라고 하니 길게 계속 탈 수 있을 것 같아서요. 부드럽게 잘 나간다고 너무 좋아하네요. 자전거 가벼워서 아이가 혼자 잘 관리하고 사용합니다
24.03.24.,,,,5,배송이 빠르고 포장이 꼼꼼히 되어서 그런지 자전거 하자도 없어요! 사은품으로 주신 자물쇠도 튼튼하고 좋네요~ 만족합니다!
24.03.24.,,,,5,아주좋아요 딱맞아요
24.03.23.,,,,5,배송이 빠르고 제품이 가볍내요 아직 초등저학년이 타기에는 거리가 길어요
24.03.23.,남성,,,5,오늘개봉했네요 아이가 좋아합니다!!
24.03.22.,,,,5,만족스러운 자전거!
24.03.21.,,164cm,,1,"선택안함
흙받이조립부품 [볼트1개부족] 너무 어처구니 없습니다 ㅠㅠㅠ 필요없는 남는볼트는 ㅠㅠㅠ 매우 난감한 일"
24.03.21.,,,,3,빠르게 잘 받았습니다
24.03.19.,,,,4,배송은 하루만에 받았어요.  자전거라 접혀와도 박스가 꽤나 큽니다 ㅋㅋㅋ 혼자 언박싱하느라 애를 좀 먹었습니다. 케이블타이들 자르다가 손 베였어요ㅠㅠ 최대한 충격없게 보내주려고 꼼꼼히 포장해주셨더군요! 아직 시승 전인데 아무 문제 없이 잘 나가길 바라요~
24.03.19.,남성,175cm,70kg,4,"이쁘고 사이즈도 적당해요
잘타고 다닐께요"
24.03.19.,,,,5,"초등학교 아이와 같이 타려고 주문했는데
자리 많이 차지하지 않고 너무 좋아요~^^"
24.03.18.,,,,5,좋아요! 가족이랑 타려고 두대 샀는데 잘나가요!
24.03.18.,,,,5,굿! 만족합니다! :)
24.03.17.,여성,155cm,56kg,5,접이식 자전거로 차량을 통한 이동이 좋아요!
24.03.14.,,,,4,"배송빠르고 가성비좋습니다
휠벨런스가 좀 틀어져있습니다"
24.03.12.,,,,5,좋습니다! 배송도 빨라요
24.03.12.,남성,177cm,75kg,5,아직 타기 전이지만 좋아요~
24.03.10.,,,,5,자전거가 가볍고 이쁩니다
24.03.08.,,,,5,이쁘고 편해요 높이가 낮고 접히니까 사용하기 더 좋아요.
24.03.08.,남성,174cm,78kg,5,배송도 빠르고 포장도 조립도 좋습니다. 빨간색 너무 예뻐서 대만족입니다.
24.03.08.,,,,5,학교 다니는용도로 샀어요 버스비 아꺄봅시다!!
24.03.07.,여성,163cm,48kg,5,맘에들어요 배송도 빠르고
24.03.07.,,166cm,68kg,4,서비스로 온 라이트가 불량이라 다시보내준시다고 하시네요~~여자가 타기에 딱좋고 이쁘네요~^^
24.03.07.,,,,5,가볍고 가성비 좋네요
24.03.06.,남성,180cm,76kg,3,"우선 완제품이라는 점이 매우 편했고
같이 딸려온 부품들이 있으나
이 친구들은 뭐고… 어디에 어떻게 조립이 되어야 하는 부품들인지를 알면 좋을 것 같아요"
24.03.06.,여성,165cm,60kg,5,"완제품이라 부피가 클줄 알고 배송 걱정했는데 빠르고 깔끔하게 잘 받았네요.
사이즈도 적당하고 부드럽고 잘 나가네요.
그런데 부속품 전조등은 어떻게 설치 하는거예요?
아무리 해도 완전고정은 안되요."
24.03.06.,,,,5,가볍고 디자인이뻐요
24.03.06.,,,,4,배송도 빠르고 제품 상태도 괜찮아요~ 사이즈도 적당하고 부드럽게 잘 나가네요!
24.03.06.,남성,167cm,70kg,5,출퇴근용으로 잘 타고 다닙니다. 그리고 여행다닐 때도 자주 쓰일 것 같으니 매우 만족합니다.
24.03.06.,여성,165cm,,5,부모님 선물로 아주 좋습니다.
24.03.04.,여성,,,5,잘 타고 다닙니다 슝슝
24.02.29.,남성,172cm,78kg,5,너뮤조아여!!사길잘햇어요 후회없어요
24.02.26.,,,,5,배송도 빠르고 너무 잘 산 것 같습니다!
24.02.26.,남성,173cm,73kg,4,다 좋은데. 승차감이 보통
24.02.25.,,,,5,아주 튼튼하고 잘나갑니다
24.02.23.,,,,3,아들 첫 자전거인데....일단 애가 좋아 하네요
24.02.19.,,,,3,"초코색이 첨엔 촌스럽지 않을까 걱정했는데 받으니 예쁘네요. 
그런데 제가 뽑기 운이 없는 건지 브레이크 케이블 끝이 풀려있고, 받고 자도 두 번 탔는데 두번 다 펑크났네요…
튜브 안쪽이 펑크가 났다는데 벌써 튜브에 쓰인 돈이… 속상하네요."
24.02.19.,여성,160cm,54kg,4,자전거바람이좀 약한듯해요 그것빼고는 좋아요  아~ 자전거바람~^^
24.02.18.,여성,150cm,,5,설연휴가 끼어서 배송이 좀 걸렸지만 잘 도착했어요. 조립도 잘 되었고 두번탔는데 잘 나가네요. 엉덩이는 아파서 쿠션 구매 필수인거같아요.
24.02.18.,,,,5,아이용입니다 아직 잘 못 타지만 자전거 자체의 성능및 기능엔 문제 없습니다 좋은제품 잘 구매했습니다
24.02.17.,,,,5,잘 동작하고 맘에 들어요
24.02.16.,남성,172cm,77kg,3,"제품 자체는 만족합니다만, 완조립 배송임에도 핸들 센터 맞지 않음, 기어 변속 불량, v브레이크 휠 마찰 때문에 한참 동안 디테일 수정을 해야 했습니다. 원래 이런건지 모르겠지만 이럴거면 걍 직접조립하는게 나을 뻔 했네요."
24.02.16.,여성,153cm,49kg,4,"디자인 이쁘고 접이식이라 편리하네요.
추천합니다."
24.02.15.,여성,155cm,56kg,5,빠른 배송과 좋은 품질 만족합니다
24.02.14.,,,,5,"망가짐 없이 아주 잘 타고 다니고 있습니당 ~! 
안장쿠션 추가하시는 거 추천드랴용"
24.02.05.,남성,160cm,62kg,5,로드랑 엠티비만 타다 처음으로 미벨구입했습니다  와이프꺼해서 두대구입해서 가까운 공원으로 소풍다녀왔습니다  마음가볍고 여유있는 라이딩  아~ 이래서 미벨타느구나  ~^^ 행복감 완충~
24.01.31.,남성,172cm,80kg,5,"아직 타진 못했지만 괜찮아 보이네요
마실용  두딸도 잘 타려나^^"
24.01.30.,남성,173cm,87kg,5,자전거는 크기가 작아서 실내 보관하기에 편하네요 아직 불편한 점은 발견하지 못했어요
24.01.28.,,,,4,"완조립했는데 나사가 덜렁거리고 
삼천리 자전거점가서 이것저것 손보고 3만원줌 ᆢ 반조립했으면 이중으로 돈 안나가는건데 ᆢ"
24.01.26.,,,,5,"보관이 용이한 점이 가장 편리한 것 같습니다
안전하게 잘 타고 있어요 추천합니다!"
24.01.23.,,,,5,잘타고 다니며 좋습니다.
24.01.19.,여성,161cm,48kg,5,너무너무좋아요 주행감짱이고 조립도 아주잘해주셨어요!
24.01.18.,여성,164cm,63kg,5,조인트에 불량이 있었지만 잘 처리해 주셔서 아주 잘 타고 있습니다.~ 깔끔하고 이쁘고 가볍습니다. 추천합니다.
24.01.17.,,,,5,사진 보다 실물이 더 좋네요 잘 타겠습니다!
24.01.14.,,,,5,추가구성품 헤드라이트 빼고 모두 괜찮고 잘달림
24.01.11.,,,,5,옛날에 타던 자전거를 어떻게 탔나 싶을 정도로 턱 넘어갈 때 부드럽고 좋아요 가벼워서 엘레베이터 등 위치 조정할 때도 넘 좋아요 감사합니다 ~
24.01.11.,여성,,,5,잘 받았습니다 열심히 탈게요
24.01.08.,여성,140cm,35kg,5,"초4아이에게도 잘 맞습니다
한겨울에도 타고 다닙니다"
